"1_HASH","2_REFACTORINGTYPE","3_OCORRIDO"
"7373b9893a976c1edc5f0cf184b83c3a5957c4e3","ADD_CLASS_ANNOTATION","Add Class Annotation Add Class Annotation	@SuppressWarnings({""SameNameButDifferent"" ""NullableTypeParameter"" ""TruthSelfEquals""}) in class com.google.auto.value.AutoValueJava8Test"
"28204b326d983ed14f02f13baab75d85ba10afcb","REPLACE_LOOP_WITH_PIPELINE","Replace Loop With Pipeline Replace Loop With Pipeline	for(annotation: element.getAnnotationMirrors()) with return element.getAnnotationMirrors().stream().filter(a -> isAnnotationPresent(a.getAnnotationType().asElement() Inherited.class)).map(a -> getAnnotationFqName(a)).collect(toSet())  in method private getAnnotationsMarkedWithInherited(element Element) : Set<String> from class com.google.auto.value.processor.AutoValueProcessor"
"28204b326d983ed14f02f13baab75d85ba10afcb","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	ImmutableSet<String> to Set<String> in method private getAnnotationsMarkedWithInherited(element Element) : Set<String> from class com.google.auto.value.processor.AutoValueProcessor"
"28204b326d983ed14f02f13baab75d85ba10afcb","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	typeArguments : ImmutableList.Builder<String> to typeArguments : List<String> in method package toBuilderMethods(typeUtils Types  abstractMethods Set<ExecutableElement>) : ImmutableSet<ExecutableElement> from class com.google.auto.value.processor.BuilderSpec.Builder"
"28204b326d983ed14f02f13baab75d85ba10afcb","REPLACE_LOOP_WITH_PIPELINE","Replace Loop With Pipeline Replace Loop With Pipeline	for(constructor: ElementFilter.constructorsIn(barBuilderTypeElement.getEnclosedElements())) with return ElementFilter.constructorsIn(barBuilderTypeElement.getEnclosedElements()).stream().filter(c -> c.getParameters().isEmpty()).filter(c -> c.getModifiers().contains(Modifier.PUBLIC)).findFirst()  in method private builderMaker(barNoArgMethods Map<String ExecutableElement>  barBuilderTypeElement TypeElement) : Optional<ExecutableElement> from class com.google.auto.value.processor.PropertyBuilderClassifier"
"28204b326d983ed14f02f13baab75d85ba10afcb","REPLACE_LOOP_WITH_PIPELINE","Replace Loop With Pipeline Replace Loop With Pipeline	for(type: allReferenced) with return allReferenced.stream().map(typeMirror -> MoreElements.asType(typeUtil.asElement(typeMirror))).map(typeElement -> topLevelType(typeElement).asType()).collect(toCollection(TypeMirrorSet::new))  in method private referencedClassTypes(typeUtil Types  types Set<TypeMirror>) : Set<TypeMirror> from class com.google.auto.value.processor.TypeSimplifier"
"fc7651980c691ad457db05b5dd1f5c7db22d3267","REMOVE_METHOD_MODIFIER","Remove Method Modifier Remove Method Modifier	static in method private extensionName(extension AutoValueExtension) : String from class com.google.auto.value.processor.AutoValueProcessor"
"fc7651980c691ad457db05b5dd1f5c7db22d3267","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	builderTypeParamNames : ImmutableList<String> to builderTypeParamNames : List<String> in method package toBuilderMethods(typeUtils Types  abstractMethods Set<ExecutableElement>) : ImmutableSet<ExecutableElement> from class com.google.auto.value.processor.BuilderSpec.Builder"
"fc7651980c691ad457db05b5dd1f5c7db22d3267","MERGE_CATCH","Merge Catch Merge Catch	[catch(IOException e)  catch(NullPointerException e)] to catch(IOException|NullPointerException e) in method package parsedTemplateForResource(resourceName String) : Template from class com.google.auto.value.processor.TemplateVars"
"fc7651980c691ad457db05b5dd1f5c7db22d3267","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	e : IOException to e : IOException|NullPointerException in method package parsedTemplateForResource(resourceName String) : Template from class com.google.auto.value.processor.TemplateVars"
"fe4cb29a0eac17d8298aa3346d5f30bfa9083100","EXTRACT_VARIABLE","Extract Variable Extract Variable	compilation : Compilation in method public autoValueBuilderWrongTypeSetterWithCopyOf() : void from class com.google.auto.value.processor.CompilationTest"
"683380b095a61c2b2e821fec7c90d7681641ffce","REMOVE_METHOD_ANNOTATION","Remove Method Annotation Remove Method Annotation	@Ignore in method public annotationReferencesUndefined() : void from class com.google.auto.value.processor.CompilationTest"
"dac87b717d832dbdecabe43e81b96a4a7d6a3efd","ADD_METHOD_ANNOTATION","Add Method Annotation Add Method Annotation	@Ignore in method public annotationReferencesUndefined() : void from class com.google.auto.value.processor.CompilationTest"
"1720288a5813b49540d89a405de76afb2012e0ba","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	suppressWarnings : SuppressWarnings to maybeAnnotation : Optional<AnnotationMirror> in method private warnAboutPrimitiveArrays(autoValueClass TypeElement  getter ExecutableElement) : void from class com.google.auto.value.processor.AutoValueProcessor"
"1720288a5813b49540d89a405de76afb2012e0ba","RENAME_VARIABLE","Rename Variable Rename Variable	suppressWarnings : SuppressWarnings to maybeAnnotation : Optional<AnnotationMirror> in method private warnAboutPrimitiveArrays(autoValueClass TypeElement  getter ExecutableElement) : void from class com.google.auto.value.processor.AutoValueProcessor"
"baf55aa9c7541324f159f2124e8fe6c9bfed2f3d","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	parameterNames : Set<String> to namesWithDollars : List<String> in method private constructor() : MethodSpec from class com.google.auto.value.extension.memoized.MemoizeExtension.Generator"
"baf55aa9c7541324f159f2124e8fe6c9bfed2f3d","RENAME_VARIABLE","Rename Variable Rename Variable	parameterNames : Set<String> to namesWithDollars : List<String> in method private constructor() : MethodSpec from class com.google.auto.value.extension.memoized.MemoizeExtension.Generator"
"87b37ee20c016b09379fc6eab66da5251b20b2ad","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	CLASS_OR_INTERFACE : Set<ElementKind> to CLASS_OR_INTERFACE : ImmutableSet<ElementKind> in class com.google.auto.value.processor.BuilderSpec"
"46e6d85ef3abb8dd6d20e9b820ecb7022529f26e","EXTRACT_OPERATION","Extract Method Extract Method	private retryParseAfterException(resourceName String  exception Exception) : Template extracted from package parsedTemplateForResource(resourceName String) : Template in class com.google.auto.value.processor.TemplateVars"
"46e6d85ef3abb8dd6d20e9b820ecb7022529f26e","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	e : IOException to exception : Exception in method private retryParseAfterException(resourceName String  exception Exception) : Template from class com.google.auto.value.processor.TemplateVars"
"46e6d85ef3abb8dd6d20e9b820ecb7022529f26e","PARAMETERIZE_VARIABLE","Parameterize Variable Parameterize Variable	e : IOException to exception : Exception in method private retryParseAfterException(resourceName String  exception Exception) : Template from class com.google.auto.value.processor.TemplateVars"
"46e6d85ef3abb8dd6d20e9b820ecb7022529f26e","ADD_PARAMETER","Add Parameter Add Parameter	exception : Exception in method package ShadowLoader(original URLClassLoader  exception Exception) from class com.google.auto.value.processor.TemplateVarsTest.ShadowLoader"
"49957af4b659f0e14739e12588c52d2943d73b00","EXTRACT_VARIABLE","Extract Variable Extract Variable	sanitizedParameterName : String in method private constructor() : MethodSpec from class com.google.auto.value.extension.memoized.MemoizeExtension.Generator"
"436accbf7c7cd77868a4cfde5a6941d822dff00b","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	String to int in method private writeExtensions(type TypeElement  context ExtensionContext  applicableExtensions ImmutableList<AutoValueExtension>) : int from class com.google.auto.value.processor.AutoValueProcessor"
"00850e8aa02bb7cf7d7df8f252bb0b05c5b0c53e","EXTRACT_OPERATION","Extract Method Extract Method	private fullyQualifiedName(pkg String  cls String) : String extracted from private methodsAreOverloaded(methods List<ExecutableElement>) : boolean in class com.google.auto.value.processor.AutoAnnotationProcessor"
"72c016db0cf47690dd6c319c3858e05a26117e15","RENAME_METHOD","Rename Method Rename Method	public getInitEmpty() : String renamed to public getInitDefault() : String in class com.google.auto.value.processor.PropertyBuilderClassifier.PropertyBuilder"
"72c016db0cf47690dd6c319c3858e05a26117e15","SPLIT_PARAMETER","Split Parameter Split Parameter	initEmpty : String to [beforeInitDefault : String  initDefault : String] in method package PropertyBuilder(propertyBuilderMethod ExecutableElement  builderType String  initializer String  beforeInitDefault String  initDefault String  builtToBuilder String  copyAll String) from class com.google.auto.value.processor.PropertyBuilderClassifier.PropertyBuilder"
"72c016db0cf47690dd6c319c3858e05a26117e15","SPLIT_ATTRIBUTE","Split Attribute Split Attribute	initEmpty : String to [beforeInitDefault : String  initDefault : String] in class com.google.auto.value.processor.PropertyBuilderClassifier.PropertyBuilder"
"72c016db0cf47690dd6c319c3858e05a26117e15","EXTRACT_VARIABLE","Extract Variable Extract Variable	barGetter : ExecutableElement in method package makePropertyBuilder(method ExecutableElement  property String) : Optional<PropertyBuilder> from class com.google.auto.value.processor.PropertyBuilderClassifier"
"72c016db0cf47690dd6c319c3858e05a26117e15","RENAME_VARIABLE","Rename Variable Rename Variable	barType : String to rawBarType : String in method package makePropertyBuilder(method ExecutableElement  property String) : Optional<PropertyBuilder> from class com.google.auto.value.processor.PropertyBuilderClassifier"
"72c016db0cf47690dd6c319c3858e05a26117e15","SPLIT_VARIABLE","Split Variable Split Variable	initEmpty : String to [beforeInitDefault : String  initDefault : String] in method package makePropertyBuilder(method ExecutableElement  property String) : Optional<PropertyBuilder> from class com.google.auto.value.processor.PropertyBuilderClassifier"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","MOVE_CLASS","Move Class Move Class	com.google.auto.value.AutoValueTest.OptionalPropertyWithBuilder.Builder moved to com.google.auto.value.AutoValueTest.NullableOptionalPropertiesWithBuilder.Builder"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","MOVE_CLASS","Move Class Move Class	com.google.auto.value.AutoValueTest.NullableOptionalPropertyWithBuilder.Builder moved to com.google.auto.value.AutoValueTest.OptionalPropertiesWithBuilderSimpleSetter.Builder"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	omitted : OptionalPropertyWithBuilder to omitted : OptionalPropertiesWithBuilder in method public testOmitOptionalWithBuilder() : void from class com.google.auto.value.AutoValueTest"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	supplied : OptionalPropertyWithBuilder to supplied : OptionalPropertiesWithBuilder in method public testOmitOptionalWithBuilder() : void from class com.google.auto.value.AutoValueTest"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	suppliedDirectly : OptionalPropertyWithBuilder to suppliedDirectly : OptionalPropertiesWithBuilder in method public testOmitOptionalWithBuilder() : void from class com.google.auto.value.AutoValueTest"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	omitted : NullableOptionalPropertyWithBuilder to omitted : NullableOptionalPropertiesWithBuilder in method public testOmitNullableOptionalWithBuilder() : void from class com.google.auto.value.AutoValueTest"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	supplied : NullableOptionalPropertyWithBuilder to supplied : NullableOptionalPropertiesWithBuilder in method public testOmitNullableOptionalWithBuilder() : void from class com.google.auto.value.AutoValueTest"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	omitted : OptionalPropertyWithBuilderSimpleSetter to omitted : OptionalPropertiesWithBuilderSimpleSetter in method public testOptionalPropertySimpleSetter() : void from class com.google.auto.value.AutoValueTest"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	supplied : OptionalPropertyWithBuilderSimpleSetter to supplied : OptionalPropertiesWithBuilderSimpleSetter in method public testOptionalPropertySimpleSetter() : void from class com.google.auto.value.AutoValueTest"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	OptionalPropertyWithBuilder to NullableOptionalPropertiesWithBuilder in method public build() : NullableOptionalPropertiesWithBuilder from class com.google.auto.value.AutoValueTest.NullableOptionalPropertiesWithBuilder.Builder"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	s : Optional<String> to s : String in method public setOptionalString(s String) : Builder from class com.google.auto.value.AutoValueTest.OptionalPropertiesWithBuilderSimpleSetter.Builder"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	NullableOptionalPropertyWithBuilder to OptionalPropertiesWithBuilderSimpleSetter in method public build() : OptionalPropertiesWithBuilderSimpleSetter from class com.google.auto.value.AutoValueTest.OptionalPropertiesWithBuilderSimpleSetter.Builder"
"10087baa3d8034376a8a3c6e1f22eaed21d42173","MOVE_OPERATION","Move Method Move Method	public setOptionalString(s String) : Builder from class com.google.auto.value.AutoValueTest.OptionalPropertyWithBuilderSimpleSetter.Builder to public setOptionalString(s String) : Builder from class com.google.auto.value.AutoValueTest.OptionalPropertiesWithBuilder.Builder"
"c0637a44dab4b0fddd4c2e0b9794db9864ecb580","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	maybeWildcardType : WildcardType to maybeWildcardType : TypeMirror in method public asWildcard(maybeWildcardType TypeMirror) : WildcardType from class com.google.auto.common.MoreTypes"
"4f635ccd80bcca586e6785a12f8711cc0916a004","ADD_CLASS_MODIFIER","Add Class Modifier Add Class Modifier	static in class com.google.auto.value.AutoAnnotationTest.AnnotatedClass"
"1b8a41d5c91be67416ec6c4bb054b1272c9ba1d9","RENAME_VARIABLE","Rename Variable Rename Variable	fqClassName : String to classFqName : String in method private writeExtensions(type TypeElement  context ExtensionContext  applicableExtensions ImmutableList<AutoValueExtension>) : String from class com.google.auto.value.processor.AutoValueProcessor"
